task,model,learning_rate,num_bins,bins,train_range,train_len_min,train_len_max,max_eval_len,source_file,source_line,bin1_range,bin1_acc,bin2_range,bin2_acc,bin3_range,bin3_acc,bin4_range,bin4_acc,bin5_range,bin5_acc,bin6_range,bin6_acc,arch,layers,heads,d_model,dropout,mlp_size,kernel,pe,ln,ne,train_steps_k,layer_order,mkar_key_len,mkar_vocab_size,mqar_query_fraction_lower,mqar_query_fraction_upper,mqar_monoid,mqar_monoid_n,mqar_key_size,selective_copy_marker_vocab_size,selective_copy_misc_vocab_size
unique_copy,olmogdn2l64d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,unique_copy/summaryssm43592.txt,14,0-49,1.0,50-99,0.834,100-149,0.0495,,,,,,,olmossm,2,-,64,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn2l64d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,unique_copy/summaryssm43592.txt,15,0-49,1.0,50-99,0.9315,100-149,0.1595,,,,,,,olmossm,2,-,64,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn2l64d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,unique_copy/summaryssm43592.txt,16,0-49,1.0,50-99,0.92,100-149,0.149,,,,,,,olmossm,2,-,64,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn4l16d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,unique_copy/summaryssm43592.txt,17,0-49,0.031,50-99,0.0,100-149,0.0,,,,,,,olmossm,4,-,16,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn4l16d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,unique_copy/summaryssm43592.txt,18,0-49,0.031,50-99,0.0,100-149,0.0,,,,,,,olmossm,4,-,16,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn4l16d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,unique_copy/summaryssm43592.txt,19,0-49,0.0185,50-99,0.0,100-149,0.0,,,,,,,olmossm,4,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn4l16d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,unique_copy/summaryssm43592.txt,20,0-49,0.015,50-99,0.0,100-149,0.0,,,,,,,olmossm,4,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn4l64d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,unique_copy/summaryssm43592.txt,21,0-49,0.9995,50-99,0.746,100-149,0.012,,,,,,,olmossm,4,-,64,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn4l64d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,unique_copy/summaryssm43592.txt,22,0-49,1.0,50-99,0.5535,100-149,0.0,,,,,,,olmossm,4,-,64,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn4l64d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,unique_copy/summaryssm43592.txt,23,0-49,1.0,50-99,0.853,100-149,0.0525,,,,,,,olmossm,4,-,64,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn4l64d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,unique_copy/summaryssm43592.txt,24,0-49,1.0,50-99,0.8855,100-149,0.1035,,,,,,,olmossm,4,-,64,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn1l16d0drnestp5k0.001lr,0.001,3,0-9|10-19|20-29,0-9,0,9,29,unique_copy/summaryssm57048curriculum_gdn.txt,1,0-9,0.0505,10-19,0.0,20-29,0.0,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,5,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn1l16d0drnestp5k0.001lr,0.001,3,0-19|20-39|40-59,0-19,0,19,59,unique_copy/summaryssm57048curriculum_gdn.txt,2,0-19,0.0515,20-39,0.0,40-59,0.0,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,5,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn1l16d0drnestp5k0.001lr,0.001,3,0-29|30-59|60-89,0-29,0,29,89,unique_copy/summaryssm57048curriculum_gdn.txt,3,0-29,0.0305,30-59,0.0,60-89,0.0,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,5,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn1l16d0drnestp5k0.001lr,0.001,3,0-39|40-79|80-119,0-39,0,39,119,unique_copy/summaryssm57048curriculum_gdn.txt,4,0-39,0.0325,40-79,0.0,80-119,0.0,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,5,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn1l16d0drnestp5k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,unique_copy/summaryssm57048curriculum_gdn.txt,5,0-49,0.021,50-99,0.0,100-149,0.0,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,5,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn1l16d0.1drnestp5k0.001lr,0.001,3,0-9|10-19|20-29,0-9,0,9,29,unique_copy/summaryssm57048curriculum_gdn.txt,6,0-9,0.0,10-19,0.0,20-29,0.0,,,,,,,olmossm,1,-,16,0.1,-,gdn1,-,-,True,5,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn1l16d0.1drnestp5k0.001lr,0.001,3,0-19|20-39|40-59,0-19,0,19,59,unique_copy/summaryssm57048curriculum_gdn.txt,7,0-19,0.0,20-39,0.0,40-59,0.0,,,,,,,olmossm,1,-,16,0.1,-,gdn1,-,-,True,5,-,-,-,-,-,-,-,-,-,-
unique_copy,olmogdn1l16d0.1drnestp5k0.001lr,0.001,3,0-29|30-59|60-89,0-29,0,29,89,unique_copy/summaryssm57048curriculum_gdn.txt,8,0-29,0.0,30-59,0.0,60-89,0.0,,,,,,,olmossm,1,-,16,0.1,-,gdn1,-,-,True,5,-,-,-,-,-,-,-,-,-,-
